identifier	lang_code	gloss	transcription_norm	ipa	residual
rosettaproject_mdf_swadesh-1	mdf	yellow	тюжя	tʲuʒæ	
rosettaproject_mdf_swadesh-1	mdf	you	тинь	tʲinʲ	
rosettaproject_rus_swadesh-1	rus	all	весь	vʲesʲ	
rosettaproject_rus_swadesh-1	rus	and	и	i	
rosettaproject_rus_swadesh-1	rus	animal	животное	ʐɨvotnoje	
rosettaproject_rus_swadesh-1	rus	ashes	пепел	pʲepʲeɫ	
rosettaproject_rus_swadesh-1	rus	ashes	прах	prax	
rosettaproject_rus_swadesh-1	rus	at	у	u	
rosettaproject_rus_swadesh-1	rus	back	спина	spʲina	
rosettaproject_rus_swadesh-1	rus	bad	плохой	pɫoxoj	
rosettaproject_rus_swadesh-1	rus	bark	лаять	ɫajatʲ	
rosettaproject_rus_swadesh-1	rus	bark	лаять, лай	ɫajatʲ, ɫaj	
rosettaproject_rus_swadesh-1	rus	because	потому что	potomu t͡ɕto	
rosettaproject_rus_swadesh-1	rus	belly	живот	ʐɨvot	
rosettaproject_rus_swadesh-1	rus	big	большой	bolʲʂoj	
rosettaproject_rus_swadesh-1	rus	bird	птица	ptʲit͡sa	
rosettaproject_rus_swadesh-1	rus	bite	кусать	kusatʲ	
rosettaproject_rus_swadesh-1	rus	bite	кусать, укус	kusatʲ, ukus	
rosettaproject_rus_swadesh-1	rus	black	чёрный	t͡ɕornɨj	
rosettaproject_rus_swadesh-1	rus	blood	кровь	krofʲ	
rosettaproject_rus_swadesh-1	rus	blow	дуть	dutʲ	
rosettaproject_rus_swadesh-1	rus	bone	кость	kostʲ	
rosettaproject_rus_swadesh-1	rus	breast	грудь	ɡrutʲ	
rosettaproject_rus_swadesh-1	rus	breathe	дышать	dɨʂatʲ	
rosettaproject_rus_swadesh-1	rus	burn	гореть	ɡorʲetʲ	
rosettaproject_rus_swadesh-1	rus	child	ребёнок	rʲebʲonok	
rosettaproject_rus_swadesh-1	rus	cloud	облако	obɫako	
rosettaproject_rus_swadesh-1	rus	cold	холодно	xoɫodno	
rosettaproject_rus_swadesh-1	rus	cold	холодный	xoɫodnɨj	
rosettaproject_rus_swadesh-1	rus	come	приходить	prʲixodʲitʲ	
rosettaproject_rus_swadesh-1	rus	correct	верный	vʲernɨj	
rosettaproject_rus_swadesh-1	rus	count	считать	st͡ɕitatʲ	
rosettaproject_rus_swadesh-1	rus	cut	резать	rʲezatʲ	
rosettaproject_rus_swadesh-1	rus	day	день	dʲenʲ	
rosettaproject_rus_swadesh-1	rus	die	умирать	umʲiratʲ	
rosettaproject_rus_swadesh-1	rus	dig	копать	kopatʲ	
rosettaproject_rus_swadesh-1	rus	dirty	грязный	ɡrʲaznɨj	
rosettaproject_rus_swadesh-1	rus	dog	собака	sobaka	
rosettaproject_rus_swadesh-1	rus	drink	пить	pʲitʲ	
rosettaproject_rus_swadesh-1	rus	dry	сухой	suxoj	
rosettaproject_rus_swadesh-1	rus	dull	скучный	skut͡ɕnɨj	
rosettaproject_rus_swadesh-1	rus	dust	пыль	pɨlʲ	
rosettaproject_rus_swadesh-1	rus	ear	ухо	uxo	
rosettaproject_rus_swadesh-1	rus	earth	Мир	mʲir	
rosettaproject_rus_swadesh-1	rus	earth	земля	zʲemlʲa	
rosettaproject_rus_swadesh-1	rus	eat	есть	jestʲ	
rosettaproject_rus_swadesh-1	rus	egg	яйцо	jajt͡so	
rosettaproject_rus_swadesh-1	rus	eye	глаз	ɡɫas	
rosettaproject_rus_swadesh-1	rus	fall	падать	padatʲ	
rosettaproject_rus_swadesh-1	rus	far	далеко	dalʲeko	
rosettaproject_rus_swadesh-1	rus	fat (n.)	жир	ʐɨr	
rosettaproject_rus_swadesh-1	rus	father	отец	otʲet͡s	
rosettaproject_rus_swadesh-1	rus	fear	страх	strax	
rosettaproject_rus_swadesh-1	rus	feather	перо	pʲero	
rosettaproject_rus_swadesh-1	rus	few	несколько	nʲeskolʲko	
rosettaproject_rus_swadesh-1	rus	fight	сражаться	sraʐatʲsʲa	
rosettaproject_rus_swadesh-1	rus	fingernail	ноготь	noɡotʲ	
rosettaproject_rus_swadesh-1	rus	fire	огонь	oɡonʲ	
rosettaproject_rus_swadesh-1	rus	fish	рыба	rɨba	
rosettaproject_rus_swadesh-1	rus	five	пять	pʲatʲ	
rosettaproject_rus_swadesh-1	rus	float	плыть	pɫɨtʲ	
rosettaproject_rus_swadesh-1	rus	flow	течь	tʲet͡ɕ	
rosettaproject_rus_swadesh-1	rus	flower	цветок	t͡svʲetok	
rosettaproject_rus_swadesh-1	rus	fly (v.)	летать	lʲetatʲ	
rosettaproject_rus_swadesh-1	rus	fly (v.)	лететь	lʲetʲetʲ	
rosettaproject_rus_swadesh-1	rus	fog	туман	tuman	
rosettaproject_rus_swadesh-1	rus	foot	нога	noɡa	
rosettaproject_rus_swadesh-1	rus	foot	ступня	stupnʲa	
rosettaproject_rus_swadesh-1	rus	forest	лес	lʲes	
rosettaproject_rus_swadesh-1	rus	four	четыре	t͡ɕetɨrʲe	
rosettaproject_rus_swadesh-1	rus	freeze	замерзать	zamʲerzatʲ	
rosettaproject_rus_swadesh-1	rus	fruit	фрукт	frukt	
rosettaproject_rus_swadesh-1	rus	full	полный	poɫnɨj	
rosettaproject_rus_swadesh-1	rus	give	давать	davatʲ	
rosettaproject_rus_swadesh-1	rus	good	хороший	xoroʂɨj	
rosettaproject_rus_swadesh-1	rus	good	хороший, хорошая, хорошее	xoroʂɨj, xoroʂaja, xoroʂɛje	
rosettaproject_rus_swadesh-1	rus	good	хорошо	xoroʂo	
rosettaproject_rus_swadesh-1	rus	grass	трава	trava	
rosettaproject_rus_swadesh-1	rus	green	зелёный	zʲelʲonɨj	
rosettaproject_rus_swadesh-1	rus	guts	кишки	kʲiʂkʲi	
rosettaproject_rus_swadesh-1	rus	hair	волосы	voɫosɨ	
rosettaproject_rus_swadesh-1	rus	hand	рука	ruka	
rosettaproject_rus_swadesh-1	rus	he	он	on	
rosettaproject_rus_swadesh-1	rus	head	голова	ɡoɫova	
rosettaproject_rus_swadesh-1	rus	hear	слышать	sɫɨʂatʲ	
rosettaproject_rus_swadesh-1	rus	heart	сердце	sʲertt͡sɛ	
rosettaproject_rus_swadesh-1	rus	heavy	тяжёлый	tʲaʐoɫɨj	
rosettaproject_rus_swadesh-1	rus	here	здесь	zdʲesʲ	
rosettaproject_rus_swadesh-1	rus	hit	ударять	udarʲatʲ	
rosettaproject_rus_swadesh-1	rus	hold	держать	dʲerʐatʲ	
rosettaproject_rus_swadesh-1	rus	horn	рог	rok	
rosettaproject_rus_swadesh-1	rus	how	как	kak	
rosettaproject_rus_swadesh-1	rus	hunt	охотиться	oxotʲitʲsʲa	
rosettaproject_rus_swadesh-1	rus	husband	муж	muʂ	
rosettaproject_rus_swadesh-1	rus	i	Я	ja	
rosettaproject_rus_swadesh-1	rus	i	я	ja	
rosettaproject_rus_swadesh-1	rus	ice	лёд	lʲot	
rosettaproject_rus_swadesh-1	rus	if	если	jeslʲi	
rosettaproject_rus_swadesh-1	rus	in	в	f	
rosettaproject_rus_swadesh-1	rus	kill	убивать	ubʲivatʲ	
rosettaproject_rus_swadesh-1	rus	knee	колено	kolʲeno	
rosettaproject_rus_swadesh-1	rus	know	знать	znatʲ	
rosettaproject_rus_swadesh-1	rus	lake	озеро	ozʲero	
rosettaproject_rus_swadesh-1	rus	laugh	смеяться	smʲejatʲsʲa	
rosettaproject_rus_swadesh-1	rus	leaf	лист	lʲist	
rosettaproject_rus_swadesh-1	rus	left	левый	lʲevɨj	
rosettaproject_rus_swadesh-1	rus	leg	нога	noɡa	
rosettaproject_rus_swadesh-1	rus	lie	врать; лежать	vratʲ, lʲeʐatʲ	
rosettaproject_rus_swadesh-1	rus	lie	лгать, ложь	ɫɡatʲ, ɫoʂ	
rosettaproject_rus_swadesh-1	rus	lie	лежать	lʲeʐatʲ	
rosettaproject_rus_swadesh-1	rus	live	жить	ʐɨtʲ	
rosettaproject_rus_swadesh-1	rus	liver	печень	pʲet͡ɕenʲ	
rosettaproject_rus_swadesh-1	rus	long	длинный	dlʲinnɨj	
rosettaproject_rus_swadesh-1	rus	louse	вошь	voʂ	
rosettaproject_rus_swadesh-1	rus	man	человек	t͡ɕeɫovʲek	
rosettaproject_rus_swadesh-1	rus	many	много	mnoɡo	
rosettaproject_rus_swadesh-1	rus	meat	мясо	mʲaso	
rosettaproject_rus_swadesh-1	rus	moon	луна	ɫuna	
rosettaproject_rus_swadesh-1	rus	mother	мать	matʲ	
rosettaproject_rus_swadesh-1	rus	mountain	гора	ɡora	
rosettaproject_rus_swadesh-1	rus	mouth	рот	rot	
rosettaproject_rus_swadesh-1	rus	name	имя	imʲa	
rosettaproject_rus_swadesh-1	rus	narrow	узкий	uskʲij	
rosettaproject_rus_swadesh-1	rus	near	около	okoɫo	
rosettaproject_rus_swadesh-1	rus	neck	шея	ʂɛja	
rosettaproject_rus_swadesh-1	rus	new	новый	novɨj	
rosettaproject_rus_swadesh-1	rus	night	ночь	not͡ɕ	
rosettaproject_rus_swadesh-1	rus	nose	нос	nos	
rosettaproject_rus_swadesh-1	rus	not	не	nʲe	
rosettaproject_rus_swadesh-1	rus	old	старый	starɨj	
rosettaproject_rus_swadesh-1	rus	one	один	odʲin	
rosettaproject_rus_swadesh-1	rus	other	другой	druɡoj	
rosettaproject_rus_swadesh-1	rus	person	личность	lʲit͡ɕnostʲ	
rosettaproject_rus_swadesh-1	rus	play	играть	iɡratʲ	
rosettaproject_rus_swadesh-1	rus	pull	тянуть	tʲanutʲ	
rosettaproject_rus_swadesh-1	rus	push	толкать	toɫkatʲ	
rosettaproject_rus_swadesh-1	rus	rain	дождь	doʂtʲ	
rosettaproject_rus_swadesh-1	rus	red	красный	krasnɨj	
rosettaproject_rus_swadesh-1	rus	right	правый	pravɨj	
rosettaproject_rus_swadesh-1	rus	river	река	rʲeka	
rosettaproject_rus_swadesh-1	rus	road	дорога	doroɡa	
rosettaproject_rus_swadesh-1	rus	root	корень	korʲenʲ	
rosettaproject_rus_swadesh-1	rus	rope	верёвка	vʲerʲofka	
rosettaproject_rus_swadesh-1	rus	rotten	гнилой	ɡnʲiɫoj	
rosettaproject_rus_swadesh-1	rus	round	круглый	kruɡɫɨj	
rosettaproject_rus_swadesh-1	rus	rub	тереть	tʲerʲetʲ	
rosettaproject_rus_swadesh-1	rus	salt	соль	solʲ	
rosettaproject_rus_swadesh-1	rus	sand	песок	pʲesok	
rosettaproject_rus_swadesh-1	rus	say	сказать	skazatʲ	
rosettaproject_rus_swadesh-1	rus	scratch	царапать	t͡sarapatʲ	
rosettaproject_rus_swadesh-1	rus	sea	море	morʲe	
rosettaproject_rus_swadesh-1	rus	see	видеть	vʲidʲetʲ	
rosettaproject_rus_swadesh-1	rus	seed	семя	sʲemʲa	
rosettaproject_rus_swadesh-1	rus	sew	шить	ʂɨtʲ	
rosettaproject_rus_swadesh-1	rus	sharp	острый	ostrɨj	
rosettaproject_rus_swadesh-1	rus	short	короткий	korotkʲij	
rosettaproject_rus_swadesh-1	rus	sing	петь	pʲetʲ	
rosettaproject_rus_swadesh-1	rus	sit	сидеть	sʲidʲetʲ	
rosettaproject_rus_swadesh-1	rus	skin	кожа	koʐa	
rosettaproject_rus_swadesh-1	rus	sky	небо	nʲebo	
rosettaproject_rus_swadesh-1	rus	sleep	спать	spatʲ	
rosettaproject_rus_swadesh-1	rus	small	маленький	malʲenʲkʲij	
rosettaproject_rus_swadesh-1	rus	smell	пахнуть	paxnutʲ	
rosettaproject_rus_swadesh-1	rus	smoke	дым	dɨm	
rosettaproject_rus_swadesh-1	rus	smoke	курить	kurʲitʲ	
rosettaproject_rus_swadesh-1	rus	smooth	гладкий	ɡɫatkʲij	
rosettaproject_rus_swadesh-1	rus	snake	змея	zmʲeja	
rosettaproject_rus_swadesh-1	rus	snow	снег	snʲek	
rosettaproject_rus_swadesh-1	rus	some	несколько	nʲeskolʲko	
rosettaproject_rus_swadesh-1	rus	spit	плевать	plʲevatʲ	
rosettaproject_rus_swadesh-1	rus	split	раскалывать	raskaɫɨvatʲ	
rosettaproject_rus_swadesh-1	rus	squeeze	выжимать	vɨʐɨmatʲ	
rosettaproject_rus_swadesh-1	rus	stab	колоть	koɫotʲ	
rosettaproject_rus_swadesh-1	rus	stand	стоять	stojatʲ	
rosettaproject_rus_swadesh-1	rus	star	звезда	zvʲezda	
rosettaproject_rus_swadesh-1	rus	stick	палка	paɫka	
rosettaproject_rus_swadesh-1	rus	stone	камень	kamʲenʲ	
rosettaproject_rus_swadesh-1	rus	straight	прямой	prʲamoj	
rosettaproject_rus_swadesh-1	rus	suck	сосать	sosatʲ	
rosettaproject_rus_swadesh-1	rus	sun	солнце	soɫnt͡sɛ	
rosettaproject_rus_swadesh-1	rus	swell	опухать	opuxatʲ	
rosettaproject_rus_swadesh-1	rus	swim	плавать	pɫavatʲ	
rosettaproject_rus_swadesh-1	rus	tail	хвост	xvost	
rosettaproject_rus_swadesh-1	rus	that	тот	tot	
rosettaproject_rus_swadesh-1	rus	there	там	tam	
rosettaproject_rus_swadesh-1	rus	they	они	onʲi	
rosettaproject_rus_swadesh-1	rus	thick	толстый	toɫstɨj	
rosettaproject_rus_swadesh-1	rus	thin	тонкий	tonkʲij	
rosettaproject_rus_swadesh-1	rus	think	думать	dumatʲ	
rosettaproject_rus_swadesh-1	rus	this	этот	ɛtot	
rosettaproject_rus_swadesh-1	rus	thou	Ты	tɨ	
rosettaproject_rus_swadesh-1	rus	thou	ты	tɨ	
rosettaproject_rus_swadesh-1	rus	three	три	trʲi	
rosettaproject_rus_swadesh-1	rus	throw	бросать	brosatʲ	
rosettaproject_rus_swadesh-1	rus	tie	завязывать	zavʲazɨvatʲ	
rosettaproject_rus_swadesh-1	rus	tongue	язык	jazɨk	
rosettaproject_rus_swadesh-1	rus	tooth	зуб	zup	
rosettaproject_rus_swadesh-1	rus	tree	дерево	dʲerʲevo	
rosettaproject_rus_swadesh-1	rus	turn	поворачиавать	povorat͡ɕiavatʲ	
rosettaproject_rus_swadesh-1	rus	two	два	dva	
rosettaproject_rus_swadesh-1	rus	vomit	тошнить	toʂnʲitʲ	
rosettaproject_rus_swadesh-1	rus	walk	гулять	ɡulʲatʲ	
rosettaproject_rus_swadesh-1	rus	walk	гулять, прогулка	ɡulʲatʲ, proɡuɫka	
rosettaproject_rus_swadesh-1	rus	warm	тепло	tʲepɫo	
rosettaproject_rus_swadesh-1	rus	warm	тёплый	tʲopɫɨj	
rosettaproject_rus_swadesh-1	rus	wash	мыть	mɨtʲ	
rosettaproject_rus_swadesh-1	rus	water	вода	voda	
rosettaproject_rus_swadesh-1	rus	we	Мы	mɨ	
rosettaproject_rus_swadesh-1	rus	we	мы	mɨ	
rosettaproject_rus_swadesh-1	rus	wet	мокрый	mokrɨj	
rosettaproject_rus_swadesh-1	rus	what	Что	t͡ɕto	
rosettaproject_rus_swadesh-1	rus	what	что	t͡ɕto	
rosettaproject_rus_swadesh-1	rus	when	когда	koɡda	
rosettaproject_rus_swadesh-1	rus	where	где	ɡdʲe	
rosettaproject_rus_swadesh-1	rus	white	белый	bʲeɫɨj	
rosettaproject_rus_swadesh-1	rus	who	Кто	kto	
rosettaproject_rus_swadesh-1	rus	who	кто	kto	
rosettaproject_rus_swadesh-1	rus	wide	широкий	ʂɨrokʲij	
rosettaproject_rus_swadesh-1	rus	wife	жена	ʐɛna	
rosettaproject_rus_swadesh-1	rus	wind	ветер	vʲetʲer	
rosettaproject_rus_swadesh-1	rus	wing	крыло	krɨɫo	
rosettaproject_rus_swadesh-1	rus	wipe	вытирать	vɨtʲiratʲ	
rosettaproject_rus_swadesh-1	rus	with	с	s	
rosettaproject_rus_swadesh-1	rus	woman	женщина	ʐɛnɕːina	
rosettaproject_rus_swadesh-1	rus	worm	червь	t͡ɕerfʲ	
rosettaproject_rus_swadesh-1	rus	year	год	ɡot	
rosettaproject_rus_swadesh-1	rus	yellow	жёлтый	ʐoɫtɨj	
rosettaproject_rus_swadesh-1	rus	you	вы	vɨ	
